split,sentence,tokens,ner_tags,ner_labels
train,Prescribed bupivacaine to manage aphthous ulcer .,Prescribed|bupivacaine|to|manage|aphthous|ulcer|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,Treatment for infection includes methylprednisolone .,Treatment|for|infection|includes|methylprednisolone|.,0 0 1 0 3 0,O|O|B-Disease|O|B-Chemical|O
train,Treatment for root caries includes sodium fluoride .,Treatment|for|root|caries|includes|sodium|fluoride|.,0 0 1 2 0 3 4 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O
train,Prescribed tramadol to manage gingival hyperplasia .,Prescribed|tramadol|to|manage|gingival|hyperplasia|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,"Patient reports alveolar bone loss , acidulated phosphate fluoride prescribed .","Patient|reports|alveolar|bone|loss|,|acidulated|phosphate|fluoride|prescribed|.",0 0 1 2 2 0 3 4 4 0 0,O|O|B-Disease|I-Disease|I-Disease|O|B-Chemical|I-Chemical|I-Chemical|O|O
train,Prescribed silver diamine fluoride to manage tooth decay .,Prescribed|silver|diamine|fluoride|to|manage|tooth|decay|.,0 3 4 4 0 0 1 2 0,O|B-Chemical|I-Chemical|I-Chemical|O|O|B-Disease|I-Disease|O
train,"Diagnosis of dentigerous cyst confirmed , benzocaine recommended .","Diagnosis|of|dentigerous|cyst|confirmed|,|benzocaine|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,"Patient reports periapical cyst , codeine prescribed .","Patient|reports|periapical|cyst|,|codeine|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,The patient has cavity and was started on calcium hydroxide .,The|patient|has|cavity|and|was|started|on|calcium|hydroxide|.,0 0 0 1 0 0 0 0 3 4 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|I-Chemical|O
train,Treatment for cracked tooth includes acidulated phosphate fluoride .,Treatment|for|cracked|tooth|includes|acidulated|phosphate|fluoride|.,0 0 1 2 0 3 4 4 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|I-Chemical|O
train,Treatment for dentigerous cyst includes amlexanox .,Treatment|for|dentigerous|cyst|includes|amlexanox|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Patient was prescribed fluoride for furcation involvement .,Patient|was|prescribed|fluoride|for|furcation|involvement|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,The patient has tooth attrition and was started on clarithromycin .,The|patient|has|tooth|attrition|and|was|started|on|clarithromycin|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,Treatment for pulp necrosis includes povidone iodine .,Treatment|for|pulp|necrosis|includes|povidone|iodine|.,0 0 1 2 0 3 4 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O
train,Prescribed mepivacaine to manage crowding .,Prescribed|mepivacaine|to|manage|crowding|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
train,Silver diamine fluoride was administered for socket infection .,Silver|diamine|fluoride|was|administered|for|socket|infection|.,0 0 0 0 0 0 1 2 0,O|O|O|O|O|O|B-Disease|I-Disease|O
train,Patient was prescribed naproxen for infection .,Patient|was|prescribed|naproxen|for|infection|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
train,Treatment for tooth attrition includes benzocaine .,Treatment|for|tooth|attrition|includes|benzocaine|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Lidocaine was administered for impacted tooth .,Lidocaine|was|administered|for|impacted|tooth|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,"Patient reports open bite , pilocarpine prescribed .","Patient|reports|open|bite|,|pilocarpine|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,Mineral trioxide aggregate was administered for necrotizing periodontitis .,Mineral|trioxide|aggregate|was|administered|for|necrotizing|periodontitis|.,0 0 0 0 0 0 1 2 0,O|O|O|O|O|O|B-Disease|I-Disease|O
train,"Patient reports dry mouth , amlexanox prescribed .","Patient|reports|dry|mouth|,|amlexanox|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,The patient has oral fibroma and was started on ciprofloxacin .,The|patient|has|oral|fibroma|and|was|started|on|ciprofloxacin|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,Prednisone was administered for jaw pain .,Prednisone|was|administered|for|jaw|pain|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,Naproxen was administered for oral infection .,Naproxen|was|administered|for|oral|infection|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,Treatment for cavity includes silver diamine fluoride .,Treatment|for|cavity|includes|silver|diamine|fluoride|.,0 0 1 0 3 4 4 0,O|O|B-Disease|O|B-Chemical|I-Chemical|I-Chemical|O
train,"Patient reports aphthous ulcer , clotrimazole prescribed .","Patient|reports|aphthous|ulcer|,|clotrimazole|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,Treatment for radicular cyst includes ciprofloxacin .,Treatment|for|radicular|cyst|includes|ciprofloxacin|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Patient was prescribed diclofenac for burning mouth syndrome .,Patient|was|prescribed|diclofenac|for|burning|mouth|syndrome|.,0 0 0 3 0 1 2 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|I-Disease|O
train,Patient was prescribed povidone iodine for glossodynia .,Patient|was|prescribed|povidone|iodine|for|glossodynia|.,0 0 0 3 4 0 1 0,O|O|O|B-Chemical|I-Chemical|O|B-Disease|O
train,"Patient reports pulp necrosis , nystatin prescribed .","Patient|reports|pulp|necrosis|,|nystatin|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,Hydrogen peroxide was administered for angular cheilitis .,Hydrogen|peroxide|was|administered|for|angular|cheilitis|.,0 0 0 0 0 1 2 0,O|O|O|O|O|B-Disease|I-Disease|O
train,Patient was prescribed fluoride for xerostomia .,Patient|was|prescribed|fluoride|for|xerostomia|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
train,Prescribed ciprofloxacin to manage tmj disorder .,Prescribed|ciprofloxacin|to|manage|tmj|disorder|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,Patient was prescribed sodium fluoride for retained root .,Patient|was|prescribed|sodium|fluoride|for|retained|root|.,0 0 0 3 4 0 1 2 0,O|O|O|B-Chemical|I-Chemical|O|B-Disease|I-Disease|O
train,Treatment for periodontal disease includes clarithromycin .,Treatment|for|periodontal|disease|includes|clarithromycin|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Treatment for pulp necrosis includes acetaminophen .,Treatment|for|pulp|necrosis|includes|acetaminophen|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Treatment for xerostomia includes nitrous oxide .,Treatment|for|xerostomia|includes|nitrous|oxide|.,0 0 1 0 3 4 0,O|O|B-Disease|O|B-Chemical|I-Chemical|O
train,Prescribed amoxicillin to manage reversible pulpitis .,Prescribed|amoxicillin|to|manage|reversible|pulpitis|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,"Diagnosis of pericoronal infection confirmed , tramadol recommended .","Diagnosis|of|pericoronal|infection|confirmed|,|tramadol|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,Patient was prescribed diclofenac for canker sore .,Patient|was|prescribed|diclofenac|for|canker|sore|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Treatment for furcation involvement includes ibuprofen .,Treatment|for|furcation|involvement|includes|ibuprofen|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,The patient has oral leukoplakia and was started on mepivacaine .,The|patient|has|oral|leukoplakia|and|was|started|on|mepivacaine|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,Prescribed tetracycline to manage tooth abrasion .,Prescribed|tetracycline|to|manage|tooth|abrasion|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,Prescribed fluconazole to manage gum recession .,Prescribed|fluconazole|to|manage|gum|recession|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,Penicillin was administered for plaque buildup .,Penicillin|was|administered|for|plaque|buildup|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,"Diagnosis of radicular cyst confirmed , acetaminophen recommended .","Diagnosis|of|radicular|cyst|confirmed|,|acetaminophen|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,"Patient reports cracked tooth , tetracycline prescribed .","Patient|reports|cracked|tooth|,|tetracycline|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,Prescribed dexamethasone to manage tooth loss .,Prescribed|dexamethasone|to|manage|tooth|loss|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,The patient has periapical abscess and was started on nystatin .,The|patient|has|periapical|abscess|and|was|started|on|nystatin|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,Patient was prescribed articaine for underbite .,Patient|was|prescribed|articaine|for|underbite|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
train,Treatment for caries includes zinc oxide eugenol .,Treatment|for|caries|includes|zinc|oxide|eugenol|.,0 0 1 0 3 4 4 0,O|O|B-Disease|O|B-Chemical|I-Chemical|I-Chemical|O
train,"Diagnosis of necrotizing periodontitis confirmed , hydrogen peroxide recommended .","Diagnosis|of|necrotizing|periodontitis|confirmed|,|hydrogen|peroxide|recommended|.",0 0 1 2 0 0 3 4 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|I-Chemical|O|O
train,Prednisone was administered for oral leukoplakia .,Prednisone|was|administered|for|oral|leukoplakia|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,Treatment for sialadenitis includes epinephrine .,Treatment|for|sialadenitis|includes|epinephrine|.,0 0 1 0 3 0,O|O|B-Disease|O|B-Chemical|O
train,The patient has aggressive periodontitis and was started on aspirin .,The|patient|has|aggressive|periodontitis|and|was|started|on|aspirin|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,"Patient reports bone loss , ibuprofen prescribed .","Patient|reports|bone|loss|,|ibuprofen|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,Patient was prescribed naproxen for necrotizing gingivitis .,Patient|was|prescribed|naproxen|for|necrotizing|gingivitis|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Treatment for gum recession includes tranexamic acid .,Treatment|for|gum|recession|includes|tranexamic|acid|.,0 0 1 2 0 3 4 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O
train,Prescribed codeine to manage alveolar bone loss .,Prescribed|codeine|to|manage|alveolar|bone|loss|.,0 3 0 0 1 2 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|I-Disease|O
train,Treatment for dentigerous cyst includes penicillin .,Treatment|for|dentigerous|cyst|includes|penicillin|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,"Patient reports jaw pain , fluconazole prescribed .","Patient|reports|jaw|pain|,|fluconazole|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,"Patient reports tmj pain , hydrogen peroxide prescribed .","Patient|reports|tmj|pain|,|hydrogen|peroxide|prescribed|.",0 0 1 2 0 3 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O|O
train,Treatment for ankylosis includes doxycycline .,Treatment|for|ankylosis|includes|doxycycline|.,0 0 1 0 3 0,O|O|B-Disease|O|B-Chemical|O
train,"Diagnosis of periapical cyst confirmed , ibuprofen recommended .","Diagnosis|of|periapical|cyst|confirmed|,|ibuprofen|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,The patient has oral leukoplakia and was started on acidulated phosphate fluoride .,The|patient|has|oral|leukoplakia|and|was|started|on|acidulated|phosphate|fluoride|.,0 0 0 1 2 0 0 0 0 3 4 4 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|I-Chemical|I-Chemical|O
train,Patient was prescribed tetracaine for dental caries .,Patient|was|prescribed|tetracaine|for|dental|caries|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Patient was prescribed fluconazole for oral fibroma .,Patient|was|prescribed|fluconazole|for|oral|fibroma|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Amoxicillin was administered for canker sore .,Amoxicillin|was|administered|for|canker|sore|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,Treatment for angular cheilitis includes ibuprofen .,Treatment|for|angular|cheilitis|includes|ibuprofen|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,"Diagnosis of retained root confirmed , fluconazole recommended .","Diagnosis|of|retained|root|confirmed|,|fluconazole|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,Amoxicillin clavulanate was administered for periapical cyst .,Amoxicillin|clavulanate|was|administered|for|periapical|cyst|.,0 0 0 0 0 1 2 0,O|O|O|O|O|B-Disease|I-Disease|O
train,"Diagnosis of glossodynia confirmed , sodium fluoride recommended .","Diagnosis|of|glossodynia|confirmed|,|sodium|fluoride|recommended|.",0 0 1 0 0 3 4 0 0,O|O|B-Disease|O|O|B-Chemical|I-Chemical|O|O
train,Prescribed hydrogen peroxide to manage infection .,Prescribed|hydrogen|peroxide|to|manage|infection|.,0 3 4 0 0 1 0,O|B-Chemical|I-Chemical|O|O|B-Disease|O
train,"Patient reports glossodynia , amoxicillin prescribed .","Patient|reports|glossodynia|,|amoxicillin|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
train,Prescribed tetracycline to manage geographic tongue .,Prescribed|tetracycline|to|manage|geographic|tongue|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,Patient was prescribed prednisone for aphthous ulcer .,Patient|was|prescribed|prednisone|for|aphthous|ulcer|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Tranexamic acid was administered for tooth loss .,Tranexamic|acid|was|administered|for|tooth|loss|.,0 0 0 0 0 1 2 0,O|O|O|O|O|B-Disease|I-Disease|O
train,Treatment for oral leukoplakia includes pilocarpine .,Treatment|for|oral|leukoplakia|includes|pilocarpine|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Levonordefrin was administered for dentin hypersensitivity .,Levonordefrin|was|administered|for|dentin|hypersensitivity|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,The patient has furcation involvement and was started on clarithromycin .,The|patient|has|furcation|involvement|and|was|started|on|clarithromycin|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,"Patient reports delayed eruption , mepivacaine prescribed .","Patient|reports|delayed|eruption|,|mepivacaine|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,"Patient reports malocclusion , mepivacaine prescribed .","Patient|reports|malocclusion|,|mepivacaine|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
train,The patient has ankylosis and was started on epinephrine .,The|patient|has|ankylosis|and|was|started|on|epinephrine|.,0 0 0 1 0 0 0 0 3 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|O
train,"Diagnosis of underbite confirmed , erythromycin recommended .","Diagnosis|of|underbite|confirmed|,|erythromycin|recommended|.",0 0 1 0 0 3 0 0,O|O|B-Disease|O|O|B-Chemical|O|O
train,"Patient reports glossitis , clindamycin prescribed .","Patient|reports|glossitis|,|clindamycin|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
train,Treatment for supernumerary teeth includes amoxicillin clavulanate .,Treatment|for|supernumerary|teeth|includes|amoxicillin|clavulanate|.,0 0 1 2 0 3 4 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O
train,Prescribed clindamycin to manage dry mouth .,Prescribed|clindamycin|to|manage|dry|mouth|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,The patient has chronic gingivitis and was started on fluconazole .,The|patient|has|chronic|gingivitis|and|was|started|on|fluconazole|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,Ibuprofen was administered for plaque buildup .,Ibuprofen|was|administered|for|plaque|buildup|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,The patient has impacted wisdom tooth and was started on articaine .,The|patient|has|impacted|wisdom|tooth|and|was|started|on|articaine|.,0 0 0 1 2 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,Prescribed ciprofloxacin to manage tooth decay .,Prescribed|ciprofloxacin|to|manage|tooth|decay|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,Prescribed midazolam to manage retained root .,Prescribed|midazolam|to|manage|retained|root|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,Benzocaine was administered for root caries .,Benzocaine|was|administered|for|root|caries|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,Treatment for dentigerous cyst includes triazolam .,Treatment|for|dentigerous|cyst|includes|triazolam|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Patient was prescribed sodium fluoride for radicular cyst .,Patient|was|prescribed|sodium|fluoride|for|radicular|cyst|.,0 0 0 3 4 0 1 2 0,O|O|O|B-Chemical|I-Chemical|O|B-Disease|I-Disease|O
train,Erythromycin was administered for stomatitis .,Erythromycin|was|administered|for|stomatitis|.,0 0 0 0 1 0,O|O|O|O|B-Disease|O
train,Patient was prescribed benzocaine for embedded tooth .,Patient|was|prescribed|benzocaine|for|embedded|tooth|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Patient was prescribed benzocaine for supernumerary teeth .,Patient|was|prescribed|benzocaine|for|supernumerary|teeth|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,"Diagnosis of gingival hyperplasia confirmed , azithromycin recommended .","Diagnosis|of|gingival|hyperplasia|confirmed|,|azithromycin|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,"Diagnosis of dentigerous cyst confirmed , lidocaine recommended .","Diagnosis|of|dentigerous|cyst|confirmed|,|lidocaine|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,Patient was prescribed tetracaine for leukoplakia .,Patient|was|prescribed|tetracaine|for|leukoplakia|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
train,The patient has aphthous ulcer and was started on lidocaine .,The|patient|has|aphthous|ulcer|and|was|started|on|lidocaine|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,Prescribed midazolam to manage infection .,Prescribed|midazolam|to|manage|infection|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
train,Patient was prescribed prilocaine for dry mouth .,Patient|was|prescribed|prilocaine|for|dry|mouth|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Prednisone was administered for impacted wisdom tooth .,Prednisone|was|administered|for|impacted|wisdom|tooth|.,0 0 0 0 1 2 2 0,O|O|O|O|B-Disease|I-Disease|I-Disease|O
train,Patient was prescribed sodium hypochlorite for reversible pulpitis .,Patient|was|prescribed|sodium|hypochlorite|for|reversible|pulpitis|.,0 0 0 3 4 0 1 2 0,O|O|O|B-Chemical|I-Chemical|O|B-Disease|I-Disease|O
train,Triazolam was administered for odontogenic cyst .,Triazolam|was|administered|for|odontogenic|cyst|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,Treatment for aphthous ulcer includes bupivacaine .,Treatment|for|aphthous|ulcer|includes|bupivacaine|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,The patient has calculus and was started on naproxen .,The|patient|has|calculus|and|was|started|on|naproxen|.,0 0 0 1 0 0 0 0 3 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|O
train,Prescribed benzocaine to manage pericoronitis .,Prescribed|benzocaine|to|manage|pericoronitis|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
